feature,importance
away_player_PLAYER_YELLOWCARDS_5_last_match_sum_std,0.0010878350483725183
away_player_PLAYER_ASSISTS_season_std_std,0.001083573840504147
away_teamTEAM_SHOTS_INSIDEBOX_season_average,0.001077620391452372
away_player_PLAYER_GOALS_5_last_match_std_std,0.0010734345989825826
home_player_PLAYER_YELLOWCARDS_5_last_match_sum_std,0.001070048552927856
away_player_PLAYER_ASSISTS_season_sum_mean,0.0010666056888477288
home_player_PLAYER_GOALS_CONCEDED_5_last_match_sum_mean,0.0010635016150958448
away_player_PLAYER_GOALS_season_std_std,0.0010626098722384208
home_player_PLAYER_SHOTS_ON_TARGET_season_sum_sum,0.0010621156813558734
away_player_PLAYER_GOALS_CONCEDED_season_std_sum,0.001055255684555739
home_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_season_std_std,0.0010549123502915118
away_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_season_average_std,0.0010527522004594404
home_player_PLAYER_GOALS_CONCEDED_season_average_sum,0.001043040789698836
home_player_PLAYER_YELLOWCARDS_5_last_match_std_std,0.001041096675895684
away_player_PLAYER_YELLOWCARDS_5_last_match_average_std,0.0010368853072162726
away_player_PLAYER_GOALS_CONCEDED_5_last_match_sum_mean,0.0010332122067094635
home_player_PLAYER_GOALS_CONCEDED_5_last_match_std_mean,0.00103061915348074
home_player_PLAYER_GOALS_5_last_match_std_std,0.001030462187650371
home_player_PLAYER_GOALS_CONCEDED_5_last_match_std_sum,0.001025666530753387
home_player_PLAYER_GOALS_season_std_std,0.0010231049725316055
home_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_season_average_std,0.0010196574597201797
home_player_PLAYER_STARTING_LINEUP_season_std_std,0.0010192181447184424
away_teamTEAM_BALL_SAFE_5_last_match_std,0.0010117057987079063
home_player_PLAYER_DRIBBLED_PAST_season_std_std,0.0009928111212836527
away_player_PLAYER_GOALS_5_last_match_sum_std,0.0009905648600547058
away_player_PLAYER_ASSISTS_5_last_match_std_std,0.0009895640032185787
home_player_PLAYER_CLEARANCES_season_std_std,0.0009866773185108943
away_player_PLAYER_ACCURATE_PASSES_season_average_mean,0.0009852836684848688
home_player_PLAYER_ASSISTS_5_last_match_std_std,0.0009802698810099377
home_teamTEAM_DANGEROUS_ATTACKS_season_average,0.0009769814925262852
home_teamTEAM_DANGEROUS_ATTACKS_season_sum,0.0009710735905353479
away_teamTEAM_GOALS_season_average,0.0009656552402688937
home_player_PLAYER_GOALS_CONCEDED_season_std_sum,0.0009630361616529607
away_teamTEAM_SHOTS_INSIDEBOX_season_sum,0.0009595769795116891
away_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_season_average_mean,0.0009552317836893707
home_player_PLAYER_GOALS_CONCEDED_season_std_mean,0.0009542743149747612
away_player_PLAYER_BIG_CHANCES_CREATED_season_std_std,0.0009511416560219571
home_player_PLAYER_BIG_CHANCES_CREATED_season_sum_std,0.0009480661515239186
home_player_PLAYER_GOALS_CONCEDED_5_last_match_average_mean,0.0009477537219167349
away_player_PLAYER_CLEARANCES_season_sum_std,0.0009439526926887995
home_player_PLAYER_YELLOWCARDS_5_last_match_std_mean,0.0009416366281389539
home_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_season_average_mean,0.0009322143659440386
home_player_PLAYER_GOALS_CONCEDED_5_last_match_average_sum,0.0009317764804230725
home_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_season_std_mean,0.0009311294065114728
away_player_PLAYER_BIG_CHANCES_CREATED_season_average_std,0.0009285882157259104
away_player_PLAYER_GOALS_CONCEDED_5_last_match_std_sum,0.0009258715720474151
away_teamTEAM_GAME_WON_season_average,0.0009235209062471591
home_player_PLAYER_ASSISTS_season_std_sum,0.0009189329033542752
away_player_PLAYER_RATING_5_last_match_std_std,0.000916049460283641
away_player_PLAYER_GOALS_season_sum_mean,0.0009148716275868307
home_player_PLAYER_ACCURATE_PASSES_PERCENTAGE_5_last_match_std_std,0.0009144078539538533
away_teamTEAM_BALL_SAFE_season_std,0.0009130227181590156
away_player_PLAYER_GOALS_CONCEDED_5_last_match_sum_sum,0.0009125986730915611
home_player_PLAYER_GOALS_5_last_match_average_std,0.0009086720692880454
away_player_PLAYER_ASSISTS_5_last_match_sum_std,0.000901479098958876
away_player_PLAYER_ACCURATE_PASSES_PERCENTAGE_5_last_match_average_std,0.0008982764088475583
