feature,importance
away_teamTEAM_SHOTS_TOTAL_season_sum,0.000921785505636808
away_player_PLAYER_ASSISTS_season_sum_mean,0.0009183209915192748
away_player_PLAYER_GOALS_CONCEDED_5_last_match_average_sum,0.000917474967164755
away_player_PLAYER_YELLOWCARDS_season_average_std,0.0009138170786515091
away_player_PLAYER_MINUTES_PLAYED_season_average_std,0.0009133931836503993
away_player_PLAYER_GOALS_CONCEDED_5_last_match_sum_std,0.0009084677483378005
home_player_PLAYER_SHOTS_ON_TARGET_season_sum_sum,0.0009083463909480816
home_player_PLAYER_STARTING_LINEUP_5_last_match_std_std,0.0009065160407800424
away_player_PLAYER_GOALS_5_last_match_sum_std,0.0009036635644159267
home_player_PLAYER_YELLOWCARDS_5_last_match_sum_std,0.0009036310409423795
away_teamTEAM_DANGEROUS_ATTACKS_season_average,0.0009035708053039504
away_player_PLAYER_PASSES_5_last_match_average_std,0.0009013430762312474
away_player_PLAYER_ACCURATE_PASSES_season_sum_std,0.0008986880304540497
away_player_PLAYER_MINUTES_PLAYED_5_last_match_std_std,0.0008982313943613268
away_player_PLAYER_ASSISTS_season_std_mean,0.0008981979878570823
away_player_PLAYER_GOALS_season_sum_std,0.0008973217711666614
away_player_PLAYER_GOALS_5_last_match_average_std,0.0008924367848340931
away_player_PLAYER_ASSISTS_5_last_match_std_mean,0.0008903652461767137
away_player_PLAYER_YELLOWCARDS_5_last_match_std_mean,0.0008842008966867905
away_player_PLAYER_PASSES_season_sum_mean,0.0008841866532919463
home_player_PLAYER_SHOTS_ON_TARGET_season_sum_std,0.000883741213767893
away_player_PLAYER_STARTING_LINEUP_season_average_sum,0.0008805794709044696
away_player_PLAYER_GOALS_season_average_mean,0.0008789777012509139
away_player_PLAYER_KEY_PASSES_season_average_sum,0.0008783288550750763
away_player_PLAYER_ASSISTS_season_sum_std,0.0008756349566312904
home_player_PLAYER_BIG_CHANCES_CREATED_season_sum_sum,0.0008756179001869231
away_player_PLAYER_YELLOWCARDS_season_std_std,0.0008739700081571959
away_teamTEAM_ATTACKS_season_average,0.0008731398170478827
home_player_PLAYER_BIG_CHANCES_CREATED_season_sum_mean,0.0008727873472408137
home_player_PLAYER_GOALS_5_last_match_std_sum,0.000871579457848665
away_player_PLAYER_GOALS_5_last_match_std_std,0.0008687452141901698
home_player_PLAYER_ASSISTS_season_average_std,0.0008686733303428882
home_player_PLAYER_YELLOWCARDS_5_last_match_average_std,0.0008667174079979001
home_player_PLAYER_GOALS_5_last_match_std_mean,0.0008664059842505755
away_player_PLAYER_STARTING_LINEUP_season_std_std,0.000864066222719581
away_player_PLAYER_GOALS_5_last_match_average_mean,0.00086225146358066
away_player_PLAYER_STARTING_LINEUP_season_sum_mean,0.0008615341425300569
away_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_season_sum_sum,0.0008601533838200646
home_player_PLAYER_YELLOWCARDS_5_last_match_std_std,0.0008595331948621766
